"c1","c2","c3","m1","m2","m3","n1","n2","n3","p1","p2","p3"
-5.20104743134452,11.805920045925,31.947861879661,26.1539456736644,6.34570822869137,48.2155846634023,2.59545804342084,22.6005284499536,41.8431836769755,-3.02682097299668,18.4355002301286,34.9441028717159
-7.12431767132073,30.7940261953456,12.2092912176662,5.06524477861427,26.3432063130191,48.1679791323684,2.90453601935699,21.6814674198126,42.1773782639314,-3.98734721816701,16.6720751247303,34.731803608693
-7.99095327903912,31.0692045544953,10.8242803270651,5.01342687317642,24.3683144099701,45.2201956476371,2.46393639120337,22.4517479237677,41.9135969800919,-5.726660716794,15.5246052138176,33.2536193997321
-9.07846544180201,9.84585275352718,31.1981270768597,24.1694746635798,4.15316187073917,42.5098760195544,1.902750464713,22.5580944329382,41.5614369038348,-4.18805448483607,15.1496120877556,36.0908679700864
-9.95279698797246,10.4463230683603,30.4093161220665,4.17413570016916,27.5231010414412,49.7860083869185,3.39493532660497,23.0806538949733,42.5792799623447,-6.27655440511322,14.6445391204576,31.4587873556842
9.76268742974535,-8.66418164007394,30.8906206934499,5.43478681426601,24.6508371414666,46.3182283680767,2.58899637310393,23.4675273602539,41.4331687156061,-7.56053904678426,14.9822118723451,34.3888271842022
-8.72923592096071,11.3132381756991,32.5013762675018,26.1938378347313,8.62327832949041,47.6348987876598,2.55389623358494,21.9141796076237,41.2024235594496,-5.40876417499531,15.3031713963098,36.5649245093782
-7.21946888762724,11.5935222431798,31.4644338697271,4.72767903144442,26.5516484709266,47.5182236543884,3.53161558796831,21.7976972837555,42.4210550552883,-5.61138587093286,14.5640563109579,35.0102410207559
10.0619476843733,-9.25761823256242,30.7152014622743,5.78857106199314,24.5581388329069,46.1038413722569,2.84568604563949,22.5725830192477,41.8378874854648,-3.98416872059361,15.3364032011308,37.2481861321566
-12.0949621600157,10.7336316989782,31.0550254779242,4.35328149700187,26.9820615335554,47.4817774463494,2.33595134945701,22.9100915217868,41.8995914612118,-8.74201406385755,14.8069317267209,30.5352053834366
-8.70952760155567,10.0622130862479,31.3126983408611,4.12784001528849,24.8479409677552,46.571095794043,2.22233111403666,22.7100530676602,43.8121197638557,-6.52027847225761,15.3668879388603,31.2657783644429
-6.93970414024988,11.2869028795938,32.7254819445101,4.60047658920403,23.9856399755947,44.755599397052,2.84151304084871,18.4277662293984,40.698762272827,-5.82945580523091,14.5355566994063,33.9407096534936
-7.21706582901017,11.0927200140663,32.9745258030509,3.70798075792033,26.9810584612289,48.5917637731529,3.74411014374861,24.2431515205884,42.2087076588499,-6.9824796365329,14.5095880646373,32.9579391590232
-10.0430116599846,9.51571206968843,28.8616690272383,5.68032348556428,24.9299303058451,45.9128100781801,0.781395762351346,26.039996034089,41.7767757923303,-7.01003101050557,29.1960946576104,17.3940092983475
-7.98261008040789,9.91886145804251,30.6374009222291,4.28484901861307,26.1086820000407,47.5709334547973,2.83061468553317,22.6846786396228,41.411129658874,-5.50053348432839,15.9085828757718,33.3850303699414
-7.35282296161852,9.99196296387946,30.7427707094661,5.64336765452568,24.7828031505998,45.4560759411273,2.81741233024954,42.1359091548016,22.8678723916561,-9.60809911854035,26.7010842822276,13.7046974187618
-7.29062481911605,12.1766830988848,31.4085771454818,6.21433445349261,25.9094528138879,47.7892721673009,2.490721487578,24.1877616031459,41.4793633289575,-8.03961957332652,13.7817093733519,30.8682191573877
-6.62112434069745,11.2834880307407,32.7867364910261,3.81873278604191,26.4903732057442,46.0868282721131,3.39848989529661,22.8168000417326,41.6483181523559,-5.62489440446672,13.2805295403272,35.1697443295595
-5.99492374501367,11.4775676370676,33.8010875861855,7.12748470893401,25.292195111382,46.0408624296588,2.23918049714041,22.8803412301232,41.7203021458117,-5.84770483445553,14.7639017428407,32.7649926553259
-8.14440527634807,10.8501101825735,32.8932373620705,5.19588250261539,24.9014582372137,45.902073092552,3.1192159880892,41.6215730667519,23.5818087000476,14.6233510701192,-7.40360117588689,32.6925801320863
-9.3976748462398,33.0963845879204,10.9777218396091,4.45128882708331,24.5838827071226,46.1716951437517,2.47758153277275,19.603635407277,41.9231640454193,-7.21423004839694,15.6462183683857,35.7441800773371
-7.38182615587169,11.4327271877946,31.9837908543447,5.31156111809327,26.8140548832679,49.0322369992283,22.9032618990076,40.8879690608178,2.7243455276814,-5.84481953696408,15.3615490728458,34.4924150338465
10.9137433894088,-8.59469023276739,32.6853415064374,5.81678444447406,25.9430013247696,46.4451872292972,3.60964724533904,22.9567080725443,41.0802208791596,17.7328693253008,-4.79533870017637,33.6620321278608
-4.12152975018916,13.2231716768131,34.2068147903939,4.60828931495316,48.775032228187,26.5655460020086,23.8452396537951,2.27812773600101,41.6587404527435,-3.81388336745797,15.1962463385401,36.3415534344446
-5.52266209797105,11.2221000566158,33.4797467692339,3.96084627193609,24.5985165890615,44.8887879969598,3.28651105840629,22.1839854359461,40.5061766831859,-5.75257768765129,17.0308606371653,32.1999166991534
10.3754360241239,-8.41162163452278,30.8288087747988,3.29624911046372,24.6130747097182,43.9862145234915,3.14763293786652,23.6264066312457,42.5100499181141,-5.00728746324988,15.0854251968725,35.0500429863416
-12.6205995031724,9.54559753460128,28.2846793144409,7.60873846331122,48.1361501881504,26.0610732357179,2.72002715388586,27.2054941263813,41.8045083846295,-5.38321523432658,18.4763381839044,31.2123715053476
-5.2153800712045,12.4608215326767,34.7457562941795,4.91556327499513,26.7499036792776,48.8948873210536,2.54050058027581,23.0002472739195,41.7077717634034,-5.11643830077472,14.6557353665937,32.3350466001651
-3.88898530210042,11.3218993571084,33.6724406115718,5.08128521094264,26.5784540821308,48.5368017823267,2.48937942283836,22.4171307240799,42.4002877957562,-6.11080559876878,16.1204940394655,34.7202490256817
-7.15548695171274,31.5490848619709,11.1546869355559,4.55459911588344,24.3754675574748,45.646122881396,2.05574277268842,22.2846876825824,42.1038826306696,-4.92872925776385,16.6093876176253,32.9551860536027
-8.61617769702222,10.330613996298,31.089024490133,26.7082946504163,5.30174854353243,48.5101943457779,2.44778113331079,24.2522240971646,42.320447044347,-5.32410398964746,16.2013163504719,34.3181691366379
-8.77138575296958,30.5579991490752,9.94337873116867,3.87762566651798,26.9918174315053,47.4344713014371,2.29783528509846,26.9444340901659,42.4691002582756,16.7582170938496,-3.75355810072341,34.9788922669194
-5.22661965421079,31.3367153272212,10.5677724301226,5.42016766142322,45.479338243047,24.7693186670522,1.41063050191859,21.629836200477,42.0887711250092,-1.6967360491603,17.8938429601038,37.0721440833176
-9.65386823613424,10.7794928763642,31.1666938493937,3.68466141168021,26.9797777158742,46.3991391808856,2.79928575855249,24.1844051863343,41.4861419938115,-5.95939583757676,13.4686097337889,33.7206606285089
-8.43860607997494,10.8512773241509,31.5762172445757,4.25353565362852,25.9347674178774,46.486480452336,2.32163459127945,22.3210492511406,42.0490702058981,-2.36747383898396,17.2709772135382,37.9699114016418
11.1711960428491,-5.07348940991246,32.5976346002016,25.6032672272744,3.07819979966372,47.4847168068309,3.36093686108647,41.1634595282444,20.5026369102444,-5.84310203471621,15.2260964152416,34.1604851260328
-9.16122484341664,9.96879159065735,31.3850092701017,4.27641266227307,24.0068914164924,45.4623181807982,1.81070716217153,23.4164237235651,40.7058749940869,-5.76218533855693,14.4669525794667,34.2223874501464
-4.57820078869859,11.7662484627534,34.2910209832204,4.95464290649786,25.8139734798081,47.5818422123002,3.06356937260999,21.1586068154677,40.9609335044288,-5.27309943838244,14.680128123404,32.6088480731849
-9.83339266470948,9.90202115570791,31.2013027459303,5.35020914210155,26.3179058707657,47.4203650031296,2.4127629273241,22.2198951844406,41.7216814466104,-4.10675059179256,15.5955641744236,35.7862651107111
-7.65894881692534,11.1920166223778,32.6340181556551,5.66522989315885,24.8067246766276,46.4890573274144,3.39108132796736,23.4092247773622,40.232717992351,-5.00331316747941,17.0470251334382,34.2237889078327
-3.73802805879304,13.6491376858118,37.2624390963016,4.2242343523551,25.9012398026549,46.2306142509313,-2.11816685479598,22.8136000851749,42.8042138206228,-4.2451307944137,16.9712622354727,32.4985734299264
-8.6528781571642,11.3882430120003,33.1724390490996,5.0486197148762,24.9574734240215,43.7850293231278,7.73354588865102,22.6268748798888,43.0483622925285,-8.1523614236479,31.2740049467008,14.0114822376349
-7.43524844111428,10.4024552531196,31.1404641130321,7.87861123266783,46.5451689298901,26.0456047247349,1.62320737188433,22.9336415255837,41.7310719878085,-4.35193497661971,15.672808374239,33.756438369826
-7.1509240259517,9.94484403709898,30.9504234043142,24.4700415592642,4.40536894316453,45.4535742809797,17.8472155369891,2.53106134590959,41.9165070681522,-3.08511928623889,16.5024259653966,37.5905050294332
-8.88157466889203,10.9390143352867,31.1576667740414,4.39699746495537,24.5194881482116,44.5866101110611,3.60318972241453,23.8975495429263,43.111006402997,-5.72267657464952,15.5749599021284,36.570937511066
-7.78760955926322,9.76710001458381,30.8308956271106,5.15885201369756,23.4798264172313,41.6167944250616,2.12684165275028,26.5708036667066,42.3816474908076,-4.0604788791346,16.253850289364,34.7049631943317
-8.79591734085593,31.0777168520572,10.1757646000745,5.28121426818464,26.6637653348631,47.6928545998734,2.17067538715431,22.969669162552,40.9343193274426,14.7021887723791,-5.59826371243608,32.6754740604219
11.2428988554502,-6.19051970551712,33.061110877834,4.08835273875047,26.33051911033,46.1909549237552,1.89989748136837,19.2328588637234,42.4387406922597,-6.12048903206824,15.4749384276637,33.0011358051556
-9.55377832749648,10.0597044982482,31.4176780023169,4.31774469995961,26.3972626305342,46.2000681892017,22.675284481599,2.54534872661926,41.1693237264977,-6.27778499944387,14.7781365682875,35.1742200631636
-9.04938841422644,10.0327007601195,30.5897419684033,6.32618516842276,24.6771125269209,46.4918977397405,2.60308554289924,22.6181340918435,42.4497590101445,-5.60106347153512,16.0721757867125,28.8735046779359
-5.26332571570309,13.680172744682,34.9776638198186,5.12257949603548,27.7669702046545,45.7244931985513,3.33493638878261,21.9190202003297,42.4839843767401,-6.5303479544906,13.7713080031047,36.9218875050957
11.5176485722939,-7.29553009015573,31.2854146294715,24.6965209333899,4.85167171830645,44.9397148132067,1.64222537110027,20.9057407069339,41.4541989187519,-10.1732624031347,12.5952323554986,27.2961216957304
-9.27288951870586,10.193267986729,31.3290713083168,6.97131809054339,25.8746553712779,45.3876421145827,1.91470419997762,26.8358230563501,40.9403711478943,-5.13746168393589,16.6373993009403,36.4808799281217
-8.43915730517494,11.2762584531333,32.9386439909004,4.83104306619344,24.3372122754155,45.9419501563765,2.61565335006311,42.2421154450108,24.1348895081071,-7.72111225062075,15.9039155236767,32.6606719379437
-6.01373687928749,12.4603171506952,33.1026581075453,4.20278203062133,25.6321748647431,46.6245607486157,2.62241045460221,41.5409667890238,16.8420705899333,-6.30647773488923,15.3762274589161,33.4565311313246
-2.80266572355185,11.2180619269844,33.4138513431372,5.68062550754666,24.8340122507614,46.6350198643647,2.23157599326917,21.6247953963183,42.8012784338565,0.568579186010834,18.1436947622166,39.749265260784
10.7581707893887,-5.18169389402198,32.0929804299979,28.1468925271657,6.96455017824046,49.783539979491,23.0280894938049,1.96579919325889,43.0618920989265,-7.95303605179686,12.6882432575579,31.41561162778
-6.43169589743996,11.7213926057288,32.0584268915623,4.74286343420488,24.7722288952321,46.6231891630063,3.7339304764598,23.2622044463718,42.2921434908741,-5.39580939090275,15.6876658275826,34.37185916188
-8.83309788576055,10.4820468176086,31.0534543030619,5.10107212711285,25.4052201795242,46.0928650068268,2.99238046243016,22.5125869315185,42.3305052352537,-6.22393011242735,15.3394226234679,36.955144768159
-5.68933521320047,12.9467528465682,35.440224742982,4.63077722953206,26.862972648867,48.8017344384811,2.19787827919993,22.7626425794961,41.9167170562534,-5.00551034036482,16.9735877550713,31.579251829106
-9.69532777666679,30.4193818851533,9.67939197475292,4.35087151721173,24.9147769049317,46.4476262489888,1.5166807641622,21.7281906619788,41.1528408973083,-6.28928816668141,14.3545957244336,30.1575191988233
-8.27481728075562,10.3911803044876,31.2456063579969,4.73740354870348,25.4378245893976,46.3585877148645,2.53999215375391,22.5600482830189,42.4322725615703,-6.7138093433129,15.326710058108,31.266942772135
-7.66363096212178,12.4176332089951,30.352812417236,4.61472677177275,24.7610768819519,45.8192303164417,2.01122859219217,21.6534503728202,41.2853217337593,-6.60623681921329,16.0265862954381,33.0251565716239
-4.07630661421334,11.9364089934835,33.913139825419,5.57598416754923,24.3738369199063,44.3255500441537,2.85879742905541,41.9659886485048,22.6944727765436,-8.51657371999388,15.4408398495688,32.3845347153258
-7.65182879499282,9.77010304631159,30.9568168624628,3.66056880864302,24.7175847774434,46.040062206454,2.82135277608247,21.7755063986304,41.014638532054,13.9438909727923,-6.74761670054019,29.7753904698647
-6.50638040259643,10.0527863992411,31.2878201880735,4.9411973681476,28.0372097854759,50.5639791374919,1.59311781088364,22.6442742708561,42.4141891133549,-6.65021107762701,32.2532190371222,13.8906467765597
-6.5438832485384,10.0859232690366,31.3723343360073,7.08393028469725,25.6590428034356,45.9812124995606,2.54441006545623,22.6487800871521,41.6229155456924,-12.0471111721271,10.5622251151023,27.7134140478403
-6.9911473078856,10.6104358706314,31.2386627321021,7.53945997997216,26.3856374758404,45.1031653817621,22.8578086851537,2.62555577777326,41.0537479939338,-6.25671457089048,14.936743721012,30.8682034738125
-5.74819705963091,12.01258547242,33.1430062873136,5.63552374885611,46.3335326313517,25.1803472971359,1.31365055771414,20.1645338655133,41.6383514235139,15.879565755538,-5.68176615705127,35.9895646665601
-7.02237815602314,12.3166679616985,32.755522661473,3.53920216568161,24.2011307162128,45.9195327370033,1.56571315381298,22.4129306687222,41.9984361144225,-6.88625428257539,13.8276877376848,30.9763519026229
-3.35495027785398,14.7328900563383,36.3478974879641,5.82566152160831,26.7606632744725,48.5904066142307,3.60892616746477,23.1094865873557,42.2253411098036,-2.87802993563053,34.6861969354947,18.445015995987
-8.27100253789202,10.4723862107867,30.9833703063713,6.51008039962892,26.2140824277617,48.3428656188872,2.27148776445186,24.3525477946769,41.0668140190721,-5.17982228000399,15.4104874298486,33.4785845568807
-7.06153047929479,32.8188457190182,11.0396070109146,6.15075239565218,26.1190963575936,48.247450672562,1.94618181800968,22.5281879137649,42.0604823305423,14.0202556764849,-5.0555518337426,29.0358882629196
-8.63497595873649,11.6068515554706,32.8752516092295,5.10644287297587,27.0770969623498,47.6351937085637,2.01312298391734,22.2980351556484,42.3836933814595,-4.45208113736963,14.7778885065203,33.5257224426437
-8.93097988370723,10.3705251684276,31.3238676159986,3.51690251547901,24.3121505090861,41.5132626287584,2.67514476853123,42.2149782588544,25.8215412442202,-3.01703325934653,17.1615919892211,38.2721252676659
-6.2286012564598,12.1938540891899,33.8069966929267,6.5849894126375,24.3143138357568,45.2935535278735,3.04668652590269,22.568782511976,41.5525497997745,-7.52696789688061,14.407321806156,29.2136350410611
-9.7516470246193,9.51279513122937,30.460852987852,3.7385934941948,25.9622454416524,46.8527874786819,2.63508821911541,25.2670130028063,41.712113497711,-5.35035440218466,15.3326187714856,35.0441564160753
-7.08137235650974,10.2235270954921,31.3526051421665,24.9454532637178,3.47974103990749,46.0258452529689,-0.516050665725013,22.7855510374913,42.4066791837506,14.7057189964634,35.5936526006289,-5.56962119049588
-6.42615141265239,10.3463695926215,31.1534541859514,4.88378568729226,25.8552122245222,47.1679083028045,2.55268461072329,23.1146296962473,41.0389683633709,-6.16516537430242,16.2169303244681,31.0048348736172
-9.15183893930745,11.2284325062027,31.3160610876427,3.59475766647473,26.4589480083205,47.9266298941303,2.194770318315,22.9446053967118,42.4553393391649,-3.39988600859301,16.3300066930302,36.3475202937201
-5.57281493153224,32.6114103024243,11.5157739574878,26.5202354341656,3.86854814606859,48.1370215831598,3.18683180633655,22.2667542822007,41.1241806375766,-5.58783318460063,17.0353423175977,34.4273935084357
-6.80996942484298,11.847669074816,32.4028884755604,5.16907424931547,24.7644988909413,46.5678211826035,3.12890653066381,22.4780880644267,42.9025974259622,-5.46846293817919,14.9957257582545,39.1212043138941
-8.02167012648936,11.7125150213163,32.7242541661652,5.60812640915066,25.8644798516581,45.9198249199661,2.21590888937012,40.9617085941868,22.5947046815658,-8.22933459659457,16.2234384253967,29.4009649918399
-10.9888196290102,12.3487594847736,31.0008193747749,4.04958344075445,47.1490140600452,26.6079040415225,2.61918006421678,40.3463276140767,21.730168325449,16.3342664461258,-5.93605911516575,34.2367446713317
-8.26584312169162,10.8810473934424,31.8058625156428,23.2883406255281,4.24223188852261,42.5497628071524,2.53773158915928,22.2820767763458,42.4776566266437,15.6737849424969,-6.41640642360389,35.3087902252038
-7.05043870078271,10.116968699517,31.4810824272501,5.48903122279349,24.9281783075898,43.2340282555905,2.18466596239479,19.056900942796,42.8420189202999,-5.88592017654904,32.7600549400156,16.9180812618996
-4.71142165226871,33.1752907196415,11.1760676200546,5.35901463720102,47.4052626999102,26.6080895813558,-3.24237263290523,41.4299799298819,20.9583223757889,-6.76503919287769,14.6053005497715,32.9024159768282
-7.73041676951171,10.1936597698124,30.9904295703797,5.74112944013339,23.1222807380862,42.9656310772445,2.57375119149627,22.9036253888635,42.2975415476888,-9.08438510051445,15.0545049979252,29.7209660328477
-5.21890622114233,11.5985912724859,32.8061484763188,26.1333151942403,4.34307420761996,42.2498590683315,2.22579974811762,22.4577054584625,42.0759891117135,-5.98624597698307,15.2292559116782,35.1258089939267
-9.20891587210615,8.89931461671215,29.3084431104453,6.21574526350364,24.8315524150857,45.5717046349032,1.9084812975705,22.8758578217803,41.7924984227242,-5.22026222969713,14.9992915312222,35.4979280320392
-10.4328210940095,9.91702825434562,31.2134035903897,3.9503620565716,25.1663349884863,46.279586955722,2.70035582413897,23.6133229102101,42.4967989703438,-6.01144860323436,34.2112992001136,14.76204505057
-8.79461555006399,12.4107524612311,31.154753849226,8.00255279846584,26.0159133110329,48.032432678081,2.49216159863234,43.1576632571631,22.6057476947425,-5.5214129850895,32.5259382570121,16.1134870478143
-5.51732119224529,11.0657710276636,33.1638962656934,5.69651867706119,25.1420789576131,45.9606232488794,1.77876304084301,26.2128294165652,41.7106451936041,18.7914183331734,-4.31002305367086,37.5534953318668
-9.45405397976434,10.9803764103727,30.6539848032398,5.13396988286458,25.1914521246372,46.7651250049259,4.33916136242194,23.0550252058483,42.4721623747914,16.0624500083812,-5.36855728002354,33.5068750806174
-5.31361275923972,12.2423305841324,33.5383424825247,6.76167857858929,24.9577941879632,46.7195031597156,17.7302187314312,41.8289574705006,1.86330091330186,-5.76343035499895,17.0811026507831,32.2040593010042
-8.40990095880508,10.1914547387197,30.9125267840479,5.31144210077112,25.7640736788244,46.8439691410255,2.85601939795815,22.5221011499062,42.2534201382074,-5.80784584025782,15.474730092389,32.5989241708932
-8.27999199158945,10.2613868687993,31.1046593598616,24.5679176302275,5.09480521165569,44.3377487976211,2.16443388773106,19.2752820242741,42.1007368424531,-5.79763039568307,15.94983835153,33.2125733395458
-7.56429120975793,12.1567917133604,31.8013974022948,25.1956484247872,5.27416515314239,46.6533065737721,1.44177157791334,22.4446610386145,40.7879848109205,-6.38621826127461,14.4237689705952,35.7523382910387
-9.48262625325783,10.6322884978296,30.771477397748,4.29556287876878,26.8193854025685,46.9760516388768,3.2384567931473,22.7235919554341,42.9931707285584,-3.00440268775063,15.2734769885701,35.6861760660581
-7.4716115543004,10.1662155761505,30.6504752751226,5.30482879692331,48.3479663823941,26.3500104559646,2.8294315547747,41.3739362235324,26.1776184172403,-6.3409306675789,17.3051294000826,36.5345088716603
12.3193272676112,33.457647991482,-8.14038500982903,4.24420154207473,26.0019918070713,47.1205761176838,2.50048496138361,20.1591893177125,41.2766088344792,-6.09084115492872,17.547224878685,32.2172971830494
-7.54650012533066,10.8638396984925,32.4206418495852,3.57308600980024,43.4242671383365,25.31147991363,2.61098601481145,41.8080891501814,22.5269062066041,-6.39716020680151,32.1567619122231,16.0346096623506
-5.45211497044242,12.6917086116928,33.0027383915679,26.1596695546873,6.4588504717448,47.8433365826471,1.82544217737039,20.7013597204709,42.2246867202242,-5.52084014102036,16.6207092250839,32.635334052639
-7.78735135225209,11.3087632745235,32.0425450168176,4.02479118449801,26.6956304771359,48.6243078953072,2.72139244653221,22.2561871122991,42.4854224735688,-6.48126162911572,15.9812128390725,32.4583126946889
-8.49132751036535,13.7012548499602,31.7508495721129,5.66683084490961,26.7284558904556,47.7558709673741,2.92068669568442,22.4012403092931,41.4424223337876,-6.62391224472648,15.5651969825237,34.5329296947895
-8.39937342304059,30.910796546657,9.76241733369637,24.9832008808982,5.23624025599448,46.7392551349295,22.8196192920746,3.16713664600605,41.8138622076109,-5.64105339443309,36.2879135901031,15.6197046150776
-6.56994314217236,9.8583201087149,31.054262021343,6.09692196674284,26.3684228675588,46.2641002199474,1.5922962674054,20.1201993768828,42.1192055431059,-11.371503970859,12.4826565021616,30.9347207156961
-7.96665370624835,10.4504187657526,31.3373115451115,4.72356302038256,24.5017181520455,46.2627661510262,22.4435056132599,2.59184551886704,41.3539820937778,-1.15490573644013,17.7173514717269,36.867105822152
-6.89872064236495,31.3344033426566,9.99504384123458,3.37946717010073,39.715837747443,20.684642154552,2.1384425854689,22.9232460307445,41.4080112099683,-5.76327722145723,16.5332348827656,37.188308222095
11.3938867268221,-6.80386546665415,31.1562399802949,3.62271230008628,47.7310897330013,26.8150049685514,1.99680064638039,26.755200710045,41.8448143851814,-4.99359771364344,16.2963551667995,35.5466212172668
-10.3571806592104,10.9727715470683,31.1411520269972,4.74493886141943,24.872560025085,45.7524870322548,1.94471686836513,42.0006165036803,23.9912407322061,-5.87731413911077,14.622059332393,36.2367716935888
-9.11239543774103,31.020985634046,13.0195973112355,4.66432600116344,25.3008312710274,44.7518219096073,1.9520088423131,22.8315850727817,41.8053307421167,-5.87693378471529,14.6274842511937,30.2478424096314
-11.3095791782536,12.1699113126424,30.8045870927107,3.64902636252816,26.4630691554896,46.7647460418247,2.62607138001701,22.4995614856141,41.5708199112203,16.4945903847267,28.3919984655746,-5.69325633374098
-7.78619986651475,9.97827586131401,31.4418570791616,4.02233211713303,26.3665823858301,46.4018253792178,2.57612099974589,22.5753761225983,41.9432761976424,-7.08985685908452,12.9660845494275,31.8280097387649
-7.92214637293139,10.0431259942451,31.0694492838585,7.55322959618436,46.6291859027422,25.7923536302136,1.93555656270248,22.4479585674723,41.5318137867245,-5.74092784377464,16.6649377098602,34.3083656923419
-7.19326172604389,10.2608355613407,30.9498461183837,3.74490858140204,26.4763298408366,46.1828441524999,1.5626328732697,26.1826436628827,40.8533083068508,-6.13098460216788,15.1044091413357,35.0883329336366
